Nxtimesteps,Sum.of.wis,Variance.in.log.fitness
325,634.152766,0.015720697811842901
326,634.898141,0.015547303988332347
327,628.876418,0.016175770713113408
328,629.131819,0.016472923384249449
329,627.500100,0.018443603017447255
330,625.111065,0.018641927737056602
331,626.625001,0.019144289414689934
332,620.235392,0.019849078501804219
333,629.406964,0.016931998782281410
334,634.189804,0.016936228896122417
335,636.330083,0.016223124413116203
336,634.692200,0.016244589775601625
337,635.032367,0.016093307675981314
338,634.841880,0.016127439793074572
339,639.627874,0.016583599842497427
340,632.202967,0.015816265355069529
341,637.873709,0.014655252644092228
342,642.234751,0.014343697154172361
343,641.552065,0.014581513216472280
344,648.117373,0.014691467170539376
345,647.103623,0.015668201463921953
346,644.524155,0.015110807371502144
347,645.696535,0.015056954632846330
348,648.979460,0.014366314801249782
349,650.689048,0.015122433091255270
350,644.106958,0.014302022570878972
351,649.039344,0.014151167650064132
352,641.265291,0.014040419305625005
353,637.125358,0.015223686680858876
354,635.068694,0.016185002258185727
355,633.742201,0.014545096069463645
356,636.708094,0.014555754406305740
357,638.335581,0.015502350853915240
358,636.295514,0.015951880326035631
359,638.481990,0.015771138845195286
360,638.769231,0.014918480024826992
361,636.357584,0.016303655663512082
362,636.631719,0.015357709791766674
363,640.906666,0.015369069397060359
364,638.152682,0.015564898896445037
365,639.871689,0.013945049210186073
366,639.399482,0.014189608128461505
367,633.448999,0.014850178900179110
368,635.870312,0.014250828841350810
369,636.631979,0.014964745438752217
370,631.376211,0.014894129725038698
371,632.079630,0.016010905870474330
372,632.382331,0.015431930573825515
373,631.709688,0.015105276076455168
374,632.437996,0.015846236442657004
375,631.598288,0.015109011976793225
376,631.598655,0.017193425275376747
377,627.527721,0.017678796583033701
378,624.330187,0.015197911087467531
379,630.236012,0.014343484239191441
380,624.260060,0.015584896158642335
381,627.395927,0.013927693794979094
382,626.766124,0.014162444467760606
383,625.268126,0.014480544947953249
384,620.584341,0.013610789723599902
385,619.911762,0.013568455016471260
386,619.009807,0.014606340272884337
387,617.115293,0.016313238935808775
388,614.345862,0.015967580616181320
389,614.232376,0.015928724173159606
390,617.251631,0.016082511769967403
391,616.645773,0.015838338213485962
392,615.873831,0.016184373614766073
393,613.330084,0.016964152553013336
394,615.496426,0.017395748172259563
395,620.247865,0.015649880757267479
396,625.668323,0.015664056549574232
397,633.773967,0.015115430607278407
398,628.909725,0.014202165938954575
399,623.910407,0.016597947820165004
400,620.977873,0.015647852278071750
401,617.209914,0.015827315004663639
402,610.865543,0.015064953647165849
403,610.395494,0.015181827869466867
404,603.093931,0.018124065182502650
405,602.663604,0.016814133024601517
406,602.352301,0.016417485512345904
407,603.457299,0.018437046254234514
408,603.747319,0.018331071981287816
409,598.489094,0.018775063382520673
410,601.039881,0.019448052478351033
411,606.960748,0.018092301919504769
412,610.213823,0.014939191230838735
413,605.755570,0.015940599985814628
414,607.823698,0.017025161226608312
415,611.030653,0.015999158697419386
416,612.144039,0.016787459430395682
417,615.822106,0.016629283687428248
418,611.491955,0.016905777206237056
419,615.059599,0.017132375894849308
420,617.258245,0.016165332430115451
421,613.588441,0.016739075534117624
422,612.605184,0.016830047102644633
423,624.362999,0.015575994782917251
424,628.539130,0.015011472449117026
425,630.963475,0.014151130888038724
426,632.082851,0.015864022375236798
427,633.437996,0.015468050089896128
428,633.319037,0.014937706576434499
429,633.771555,0.015442067971138307
430,632.014808,0.015547852761437768
431,630.549963,0.016441751796614994
